queryId,avatar_name,avatar_id,language,city,date,mobile,user_history,user_history_by_city,hotel_id,price,stock
2136,jvymcurs,122574,luxembourgish,vienna,5,1,0,0,343,83,2
5438,ayhqcteu,239194,luxembourgish,vienna,5,1,2,2,343,83,2
1456,yxgiuhlw,76425,maltese,vienna,1,1,0,0,343,83,0
5006,sqygbmuh,239055,maltese,vienna,1,1,1,1,343,83,0
1558,knyflezq,81126,polish,vienna,19,1,0,0,343,81,15
5080,qdtiluac,239078,polish,vienna,19,1,3,3,343,82,15
1458,kpzcgxsh,76427,portuguese,vienna,1,1,0,0,343,86,0
5008,uirsxzoa,239056,portuguese,vienna,1,1,1,1,343,86,0
1225,avatar-30,69611,slovakian,vienna,1,0,0,0,343,78,0
4969,wascxtuk,239042,slovakian,vienna,1,0,3,3,343,79,0
1460,mliaucev,76429,slovakian,vienna,1,1,0,0,343,78,0
5011,nxsatlhy,239057,slovakian,vienna,1,1,2,2,343,78,0
250,mldmprocrastinators-21,56221,slovene,vienna,8,0,0,0,343,81,4
4816,fjvpwdac,238990,slovene,vienna,8,0,2,2,343,84,4
901,mldmprocrastinators-142,56541,swedish,vienna,1,1,0,0,343,86,0
1463,kxnmoira,76432,swedish,vienna,1,1,0,0,343,86,0
5016,inlxtadk,239058,swedish,vienna,1,1,4,4,343,86,0
1524,flbekupr,81092,swedish,vienna,6,1,0,0,343,86,3
5059,torqxnav,239071,swedish,vienna,6,1,2,2,343,86,3
1131,messi-4,67396,croatian,rome,5,1,0,0,344,69,5
4946,erhdtpiw,239032,croatian,rome,5,1,2,2,344,69,5
1187,avatar-7,69588,cypriot,rome,4,0,0,0,344,72,4
4954,djbkcstp,239036,cypriot,rome,4,0,1,1,344,72,4
909,mldmprocrastinators-147,56546,dutch,rome,3,0,0,0,344,71,4
4928,avufdrkp,239026,dutch,rome,3,0,4,4,344,73,4
502,procrastinators-85,56347,finnish,rome,1,0,0,0,344,75,3
4855,wdktempo,239004,finnish,rome,1,0,2,2,344,75,3
2006,nsmtlorw,121745,finnish,rome,4,0,0,0,344,75,4
5343,qgksiodb,239165,finnish,rome,4,0,4,4,344,78,4
1278,drfzpvbm,69643,hungarian,rome,1,1,0,0,344,61,3
4982,vymanros,239047,hungarian,rome,1,1,1,1,344,61,3
2073,oexmlkwa,122500,hungarian,rome,16,0,0,0,344,67,13
5391,fjpzxreq,239180,hungarian,rome,16,0,1,1,344,67,13
1583,spewqrfo,81151,latvian,rome,2,0,0,0,344,72,3
5087,ngxmacrh,239081,latvian,rome,2,0,1,1,344,72,3
1214,avatar-20,69601,lithuanian,rome,2,1,0,0,344,65,3
4958,dtlonqbr,239038,lithuanian,rome,2,1,1,1,344,65,3
591,beltran-69,56388,romanian,rome,2,1,0,0,344,62,3
4867,hcanwpbe,239008,romanian,rome,2,1,2,2,344,65,3
711,mostafa-20,56454,spanish,rome,0,1,0,0,344,65,3
4890,gouzdckt,239014,spanish,rome,0,1,1,1,344,65,3
1131,messi-4,67396,croatian,rome,5,1,0,0,345,133,0
4946,erhdtpiw,239032,croatian,rome,5,1,2,2,345,133,0
1187,avatar-7,69588,cypriot,rome,4,0,0,0,345,138,0
4954,djbkcstp,239036,cypriot,rome,4,0,1,1,345,138,0
909,mldmprocrastinators-147,56546,dutch,rome,3,0,0,0,345,136,0
4928,avufdrkp,239026,dutch,rome,3,0,4,4,345,140,0
502,procrastinators-85,56347,finnish,rome,1,0,0,0,345,144,0
4855,wdktempo,239004,finnish,rome,1,0,2,2,345,144,0
2006,nsmtlorw,121745,finnish,rome,4,0,0,0,345,144,0
5343,qgksiodb,239165,finnish,rome,4,0,4,4,345,150,0
1278,drfzpvbm,69643,hungarian,rome,1,1,0,0,345,128,0
4982,vymanros,239047,hungarian,rome,1,1,1,1,345,128,0
2073,oexmlkwa,122500,hungarian,rome,16,0,0,0,345,128,0
5391,fjpzxreq,239180,hungarian,rome,16,0,1,1,345,128,0
1583,spewqrfo,81151,latvian,rome,2,0,0,0,345,138,0
5087,ngxmacrh,239081,latvian,rome,2,0,1,1,345,138,0
1214,avatar-20,69601,lithuanian,rome,2,1,0,0,345,136,0
4958,dtlonqbr,239038,lithuanian,rome,2,1,1,1,345,136,0
591,beltran-69,56388,romanian,rome,2,1,0,0,345,130,0
4867,hcanwpbe,239008,romanian,rome,2,1,2,2,345,135,0
711,mostafa-20,56454,spanish,rome,0,1,0,0,345,136,0
4890,gouzdckt,239014,spanish,rome,0,1,1,1,345,136,0
2153,nxqkcfmh,127540,austrian,amsterdam,20,1,0,0,346,190,34
5451,mkqjgbxo,239199,austrian,amsterdam,20,1,1,1,346,191,34
2087,hzsqpvbe,122515,belgian,amsterdam,16,1,0,0,346,194,19
5403,cwjxoyek,239184,belgian,amsterdam,16,1,2,2,346,194,19
2158,konmtxsc,127655,belgian,amsterdam,17,1,0,0,346,194,22
5454,cvgbufqm,239200,belgian,amsterdam,17,1,2,2,346,200,22
2081,hqsbvajd,122508,estonian,amsterdam,15,0,0,0,346,215,17
5398,xpvcqebf,239182,estonian,amsterdam,15,0,2,2,346,222,17
2173,zmbrdaxo,128023,estonian,amsterdam,20,0,0,0,346,179,34
5464,lwmqopkz,239204,estonian,amsterdam,20,0,2,2,346,182,34
1551,wqcrjezb,81119,estonian,amsterdam,21,0,0,0,346,179,38
5071,kvftygez,239075,estonian,amsterdam,21,0,1,1,346,179,38
2184,iuqdhkvz,128083,greek,amsterdam,20,0,0,0,346,187,34
5470,nytafolp,239206,greek,amsterdam,20,0,2,2,346,187,34
2197,jxhzvldk,128106,irish,amsterdam,15,0,0,0,346,220,17
5480,hwtgocsi,239209,irish,amsterdam,15,0,3,3,346,227,17
435,procrastinators-50,56312,irish,amsterdam,16,0,0,0,346,198,19
4846,zmoabdtf,239000,irish,amsterdam,16,0,5,5,346,206,19
2034,vbsonkzc,122455,irish,amsterdam,18,1,0,0,346,190,26
5361,bfjmuvce,239171,irish,amsterdam,18,1,1,1,346,190,26
310,mldmprocrastinators-52,56252,maltese,amsterdam,8,1,0,0,346,246,7
4821,tfewxahp,238993,maltese,amsterdam,8,1,1,1,346,246,7
1556,xmeyazjs,81124,polish,amsterdam,11,1,0,0,346,241,11
5076,nxqumavz,239077,polish,amsterdam,11,1,1,1,346,241,11
1121,pepito-12,67390,slovene,amsterdam,12,1,0,0,346,241,13
4943,wfzcikyn,239031,slovene,amsterdam,12,1,1,1,346,241,13
1131,messi-4,67396,croatian,rome,5,1,0,0,347,79,0
4946,erhdtpiw,239032,croatian,rome,5,1,2,2,347,79,0
1187,avatar-7,69588,cypriot,rome,4,0,0,0,347,82,0
4954,djbkcstp,239036,cypriot,rome,4,0,1,1,347,82,0
909,mldmprocrastinators-147,56546,dutch,rome,3,0,0,0,347,80,0
4928,avufdrkp,239026,dutch,rome,3,0,4,4,347,83,0
502,procrastinators-85,56347,finnish,rome,1,0,0,0,347,85,0
4855,wdktempo,239004,finnish,rome,1,0,2,2,347,85,0
2006,nsmtlorw,121745,finnish,rome,4,0,0,0,347,85,0
5343,qgksiodb,239165,finnish,rome,4,0,4,4,347,89,0
1278,drfzpvbm,69643,hungarian,rome,1,1,0,0,347,75,0
4982,vymanros,239047,hungarian,rome,1,1,1,1,347,75,0
2073,oexmlkwa,122500,hungarian,rome,16,0,0,0,347,75,6
5391,fjpzxreq,239180,hungarian,rome,16,0,1,1,347,75,6
1583,spewqrfo,81151,latvian,rome,2,0,0,0,347,82,0
5087,ngxmacrh,239081,latvian,rome,2,0,1,1,347,82,0
1214,avatar-20,69601,lithuanian,rome,2,1,0,0,347,80,0
4958,dtlonqbr,239038,lithuanian,rome,2,1,1,1,347,80,0
591,beltran-69,56388,romanian,rome,2,1,0,0,347,77,0
4867,hcanwpbe,239008,romanian,rome,2,1,2,2,347,80,0
711,mostafa-20,56454,spanish,rome,0,1,0,0,347,80,0
4890,gouzdckt,239014,spanish,rome,0,1,1,1,347,80,0
1568,dazrtksv,81136,austrian,copenhagen,2,1,0,0,348,193,2
5082,lucrbsqy,239079,austrian,copenhagen,2,1,1,1,348,194,2
302,mldmprocrastinators-47,56247,bulgarian,copenhagen,0,1,0,0,348,198,0
4819,srtufjew,238992,bulgarian,copenhagen,0,1,1,1,348,198,0
360,mldmprocrastinators-80,56280,danish,copenhagen,12,0,0,0,348,210,12
4832,qecdlhst,238996,danish,copenhagen,12,0,2,2,348,213,12
219,mldmprocrastinators-8,56208,estonian,copenhagen,20,1,0,0,348,156,34
4811,xbcjqran,238988,estonian,copenhagen,20,1,1,1,348,156,34
798,mostafa-68,56502,finnish,copenhagen,3,1,0,0,348,214,2
4908,azsepbtn,239021,finnish,copenhagen,3,1,1,1,348,214,2
2050,pqmolhit,122472,finnish,copenhagen,5,0,0,0,348,214,4
5375,kiotvdyu,239175,finnish,copenhagen,5,0,2,2,348,215,4
1230,snfgcobv,69617,hungarian,copenhagen,0,0,0,0,348,198,0
4971,obkiryxg,239043,hungarian,copenhagen,0,0,1,1,348,198,0
2067,jlskmnqw,122492,romanian,copenhagen,17,0,0,0,348,163,23
5389,ujsofqhx,239179,romanian,copenhagen,17,0,3,3,348,165,23
2141,uvpwlbjo,122579,slovakian,copenhagen,4,1,0,0,348,194,4
5443,zcbxofjp,239196,slovakian,copenhagen,4,1,2,2,348,194,4
2099,arnybwgc,122529,swedish,copenhagen,1,0,0,0,348,210,0
5413,jbdilmga,239187,swedish,copenhagen,1,0,2,2,348,210,0
1568,dazrtksv,81136,austrian,copenhagen,2,1,0,0,349,336,1
5082,lucrbsqy,239079,austrian,copenhagen,2,1,1,1,349,337,1
302,mldmprocrastinators-47,56247,bulgarian,copenhagen,0,1,0,0,349,317,0
4819,srtufjew,238992,bulgarian,copenhagen,0,1,1,1,349,317,0
360,mldmprocrastinators-80,56280,danish,copenhagen,12,0,0,0,349,274,12
4832,qecdlhst,238996,danish,copenhagen,12,0,2,2,349,277,12
219,mldmprocrastinators-8,56208,estonian,copenhagen,20,1,0,0,349,225,27
4811,xbcjqran,238988,estonian,copenhagen,20,1,1,1,349,225,27
798,mostafa-68,56502,finnish,copenhagen,3,1,0,0,349,343,2
4908,azsepbtn,239021,finnish,copenhagen,3,1,1,1,349,343,2
2050,pqmolhit,122472,finnish,copenhagen,5,0,0,0,349,343,4
5375,kiotvdyu,239175,finnish,copenhagen,5,0,2,2,349,344,4
1230,snfgcobv,69617,hungarian,copenhagen,0,0,0,0,349,317,0
4971,obkiryxg,239043,hungarian,copenhagen,0,0,1,1,349,317,0
2067,jlskmnqw,122492,romanian,copenhagen,17,0,0,0,349,233,20
5389,ujsofqhx,239179,romanian,copenhagen,17,0,3,3,349,235,20
2141,uvpwlbjo,122579,slovakian,copenhagen,4,1,0,0,349,310,3
5443,zcbxofjp,239196,slovakian,copenhagen,4,1,2,2,349,310,3
2099,arnybwgc,122529,swedish,copenhagen,1,0,0,0,349,336,1
5413,jbdilmga,239187,swedish,copenhagen,1,0,2,2,349,337,1
360,mldmprocrastinators-80,56280,danish,copenhagen,12,0,0,0,350,452,21
4832,qecdlhst,238996,danish,copenhagen,12,0,2,2,350,458,21
219,mldmprocrastinators-8,56208,estonian,copenhagen,20,1,0,0,350,296,66
4811,xbcjqran,238988,estonian,copenhagen,20,1,1,1,350,296,66
2067,jlskmnqw,122492,romanian,copenhagen,17,0,0,0,350,308,43
5389,ujsofqhx,239179,romanian,copenhagen,17,0,3,3,350,311,43
696,badie-64,56448,bulgarian,madrid,2,1,0,0,351,85,1
1959,hbzlsfmo,81539,bulgarian,madrid,2,1,0,0,351,85,1
5309,isazlvge,239154,bulgarian,madrid,2,1,1,1,351,85,1
734,mostafa-33,56467,cypriot,madrid,1,1,0,0,351,96,0
4895,tmjayuoh,239016,cypriot,madrid,1,1,2,2,351,97,0
209,mldmprocrastinators-2,56202,cypriot,madrid,2,0,0,0,351,96,1
1468,fbzvkwid,76437,cypriot,madrid,2,0,0,0,351,96,1
5018,budxekwm,239059,cypriot,madrid,2,0,1,1,351,96,1
4809,rgzybunm,238987,cypriot,madrid,2,0,1,1,351,96,1
1961,jwopkaxs,81541,cypriot,madrid,2,1,0,0,351,89,1
5311,qugyrzkm,239155,cypriot,madrid,2,1,1,1,351,89,1
743,mostafa-39,56473,danish,madrid,1,1,0,0,351,98,0
4897,caugxfrv,239017,danish,madrid,1,1,1,1,351,98,0
1470,ksvhxyaf,76439,danish,madrid,2,0,0,0,351,98,1
5022,slyvraof,239060,danish,madrid,2,0,3,3,351,99,1
1963,dhxluagp,81543,danish,madrid,2,1,0,0,351,91,1
5314,ngzwmvky,239156,danish,madrid,2,1,2,2,351,91,1
1508,sqndmzhj,81076,danish,madrid,11,1,0,0,351,98,4
5054,fcovdtek,239069,danish,madrid,11,1,3,3,351,100,4
1966,pwnzbixa,81546,finnish,madrid,2,1,0,0,351,92,1
5318,kyctesgl,239157,finnish,madrid,2,1,3,3,351,92,1
873,mldmprocrastinators-125,56524,finnish,madrid,4,1,0,0,351,100,2
4916,lfdcmqyk,239024,finnish,madrid,4,1,1,1,351,100,2
1474,zxofpvka,76443,french,madrid,2,0,0,0,351,93,1
5024,wuvnhoem,239061,french,madrid,2,0,1,1,351,93,1
1494,pmxsnqtg,81062,german,madrid,2,1,0,0,351,87,1
1968,abievohj,81548,german,madrid,2,1,0,0,351,87,1
5044,cpwigndu,239067,german,madrid,2,1,1,1,351,87,1
1476,snflydpg,76445,greek,madrid,2,0,0,0,351,96,1
5027,ioekajmz,239062,greek,madrid,2,0,2,2,351,96,1
1970,jsczvbag,81550,hungarian,madrid,2,1,0,0,351,84,1
5320,eyhjqmud,239158,hungarian,madrid,2,1,1,1,351,84,1
2116,cwfxodus,122550,hungarian,madrid,3,0,0,0,351,91,1
5420,dbfstzml,239189,hungarian,madrid,3,0,3,3,351,91,1
2090,mhfusjny,122518,hungarian,madrid,5,0,0,0,351,91,2
5407,razqnjmw,239185,hungarian,madrid,5,0,3,3,351,91,2
2121,bxvcaujk,122556,irish,madrid,1,0,0,0,351,93,0
5422,xaeqhmyp,239190,irish,madrid,1,0,1,1,351,93,0
559,beltran-53,56372,italian,madrid,0,0,0,0,351,93,0
4864,zvfyrbus,239007,italian,madrid,0,0,3,3,351,93,0
1479,hdpzlfai,76448,italian,madrid,2,0,0,0,351,93,1
5030,ltudairw,239063,italian,madrid,2,0,2,2,351,93,1
1972,ovnswglj,81552,italian,madrid,2,1,0,0,351,85,1
5322,xhfpbutl,239159,italian,madrid,2,1,1,1,351,85,1
1102,pepito-3,67381,latvian,madrid,6,1,0,0,351,96,2
4941,lkqmzvwp,239030,latvian,madrid,6,1,2,2,351,97,2
1974,unlzxkda,81554,lithuanian,madrid,2,1,0,0,351,89,1
5327,qvgizrft,239160,lithuanian,madrid,2,1,4,4,351,89,1
1482,kapimson,76451,luxembourgish,madrid,2,0,0,0,351,93,1
5033,teaonqji,239064,luxembourgish,madrid,2,0,2,2,351,93,1
2037,juayhxlo,122458,maltese,madrid,5,1,0,0,351,95,2
5365,zgwpxcia,239172,maltese,madrid,5,1,3,3,351,98,2
694,badie-62,56446,polish,madrid,2,0,0,0,351,96,1
1484,crqdobyu,76453,polish,madrid,2,0,0,0,351,96,1
4888,rwmblfze,239013,polish,madrid,2,0,4,4,351,96,1
1485,vibuwogp,76454,portuguese,madrid,2,0,0,0,351,91,1
5035,ulretnjg,239065,portuguese,madrid,2,0,1,1,351,91,1
1979,jekpclsf,81559,romanian,madrid,2,1,0,0,351,85,1
5330,osjqxmhl,239161,romanian,madrid,2,1,2,2,351,85,1
1487,jlpqcmir,76456,slovakian,madrid,2,0,0,0,351,91,1
5042,kehtprvm,239066,slovakian,madrid,2,0,6,6,351,91,1
2023,fdbwqolg,122441,slovene,madrid,4,1,0,0,351,95,2
5354,kipomyxg,239169,slovene,madrid,4,1,1,1,351,95,2
1982,xjopzykr,81562,spanish,madrid,2,1,0,0,351,84,1
5332,owziyrlk,239162,spanish,madrid,2,1,1,1,351,84,1
1496,itverpbu,81064,spanish,madrid,6,1,0,0,351,91,2
5050,stvokhrc,239068,spanish,madrid,6,1,5,5,351,92,2
2151,dfyojmla,127383,austrian,amsterdam,6,0,0,0,352,105,21
5449,fenjghuy,239198,austrian,amsterdam,6,0,1,1,352,105,21
2153,nxqkcfmh,127540,austrian,amsterdam,20,1,0,0,352,105,42
5451,mkqjgbxo,239199,austrian,amsterdam,20,1,1,1,352,105,42
537,beltran-42,56361,belgian,amsterdam,0,0,0,0,352,99,14
4860,xuozpyds,239006,belgian,amsterdam,0,0,2,2,352,99,14
2087,hzsqpvbe,122515,belgian,amsterdam,16,1,0,0,352,99,36
5403,cwjxoyek,239184,belgian,amsterdam,16,1,2,2,352,99,36
2158,konmtxsc,127655,belgian,amsterdam,17,1,0,0,352,99,38
5454,cvgbufqm,239200,belgian,amsterdam,17,1,2,2,352,102,38
2162,qpjysgmv,127846,czech,amsterdam,4,0,0,0,352,101,19
5456,jxpuehcy,239201,czech,amsterdam,4,0,1,1,352,101,19
2165,droczfhp,127849,danish,amsterdam,2,0,0,0,352,103,16
5459,pkvqosci,239202,danish,amsterdam,2,0,2,2,352,103,16
2171,iusljmwe,128016,estonian,amsterdam,5,0,0,0,352,99,20
5461,nzaryjgq,239203,estonian,amsterdam,5,0,1,1,352,99,20
2081,hqsbvajd,122508,estonian,amsterdam,15,0,0,0,352,99,35
5398,xpvcqebf,239182,estonian,amsterdam,15,0,2,2,352,102,35
2173,zmbrdaxo,128023,estonian,amsterdam,20,0,0,0,352,99,42
5464,lwmqopkz,239204,estonian,amsterdam,20,0,2,2,352,100,42
1551,wqcrjezb,81119,estonian,amsterdam,21,0,0,0,352,99,44
5071,kvftygez,239075,estonian,amsterdam,21,0,1,1,352,99,44
1179,avatar-3,69584,finnish,amsterdam,4,1,0,0,352,107,19
4952,gohlukiq,239035,finnish,amsterdam,4,1,1,1,352,107,19
2178,teajyvdo,128051,finnish,amsterdam,6,1,0,0,352,107,21
5467,cnzvbult,239205,finnish,amsterdam,6,1,2,2,352,107,21
2184,iuqdhkvz,128083,greek,amsterdam,20,0,0,0,352,103,42
5470,nytafolp,239206,greek,amsterdam,20,0,2,2,352,103,42
2133,cjzbhxue,122571,hungarian,amsterdam,5,1,0,0,352,97,20
5435,vpwjfabk,239193,hungarian,amsterdam,5,1,2,2,352,97,20
2189,suxbnvoj,128098,hungarian,amsterdam,6,1,0,0,352,97,21
5474,lagsvqdx,239207,hungarian,amsterdam,6,1,3,3,352,97,21
2195,ksrinbpw,128104,irish,amsterdam,0,0,0,0,352,101,14
5476,dpzoqask,239208,irish,amsterdam,0,0,1,1,352,101,14
924,mldmprocrastinators-156,56555,irish,amsterdam,1,0,0,0,352,101,15
4932,evxpafdw,239027,irish,amsterdam,1,0,3,3,352,101,15
2197,jxhzvldk,128106,irish,amsterdam,15,0,0,0,352,101,35
5480,hwtgocsi,239209,irish,amsterdam,15,0,3,3,352,104,35
435,procrastinators-50,56312,irish,amsterdam,16,0,0,0,352,101,36
4846,zmoabdtf,239000,irish,amsterdam,16,0,5,5,352,105,36
2034,vbsonkzc,122455,irish,amsterdam,18,1,0,0,352,101,40
5361,bfjmuvce,239171,irish,amsterdam,18,1,1,1,352,101,40
937,mldmprocrastinators-165,56564,italian,amsterdam,0,0,0,0,352,101,14
4935,areidgvy,239028,italian,amsterdam,0,0,2,2,352,101,14
1168,messi-22,67414,latvian,amsterdam,0,1,0,0,352,95,14
4950,xhoavjmt,239034,latvian,amsterdam,0,1,1,1,352,95,14
128,mostafa-17,56156,lithuanian,amsterdam,4,0,0,0,352,103,19
904,mldmprocrastinators-144,56543,lithuanian,amsterdam,4,0,0,0,352,103,19
4803,qzklrmsh,238984,lithuanian,amsterdam,4,0,5,5,352,106,19
2046,gkqeamln,122468,luxembourgish,amsterdam,5,0,0,0,352,99,20
5372,fegmtwld,239174,luxembourgish,amsterdam,5,0,2,2,352,99,20
310,mldmprocrastinators-52,56252,maltese,amsterdam,8,1,0,0,352,103,24
4821,tfewxahp,238993,maltese,amsterdam,8,1,1,1,352,103,24
384,mldmprocrastinators-95,56295,polish,amsterdam,0,1,0,0,352,93,14
4837,cqhywugt,238998,polish,amsterdam,0,1,2,2,352,93,14
1556,xmeyazjs,81124,polish,amsterdam,11,1,0,0,352,101,28
5076,nxqumavz,239077,polish,amsterdam,11,1,1,1,352,101,28
1262,geqanywu,69635,romanian,amsterdam,0,1,0,0,352,91,14
4980,mpqnilsy,239046,romanian,amsterdam,0,1,2,2,352,91,14
1121,pepito-12,67390,slovene,amsterdam,12,1,0,0,352,101,30
4943,wfzcikyn,239031,slovene,amsterdam,12,1,1,1,352,101,30
687,badie-56,56440,spanish,amsterdam,2,1,0,0,352,93,16
4883,urmayqgs,239012,spanish,amsterdam,2,1,2,2,352,93,16
1514,dsbhjvmo,81082,austrian,sofia,3,1,0,0,353,46,12
5056,uszorajm,239070,austrian,sofia,3,1,1,1,353,46,12
1216,avatar-22,69603,croatian,sofia,18,1,0,0,353,44,18
4961,svecjxpf,239039,croatian,sofia,18,1,2,2,353,44,18
1553,freuzkln,81121,cypriot,sofia,1,0,0,0,353,45,11
5074,jwgphtbn,239076,cypriot,sofia,1,0,2,2,353,45,11
230,mldmprocrastinators-13,56213,dutch,sofia,1,0,0,0,353,46,11
4813,bnzxdtic,238989,dutch,sofia,1,0,1,1,353,46,11
2139,hacbkmvp,122577,finnish,sofia,5,0,0,0,353,47,13
5440,rvgcldih,239195,finnish,sofia,5,0,1,1,353,47,13
498,procrastinators-82,56344,french,sofia,0,1,0,0,353,42,11
4852,mrcubpvq,239003,french,sofia,0,1,1,1,353,42,11
858,mldmprocrastinators-117,56516,maltese,sofia,3,0,0,0,353,45,12
4914,aswuboeg,239023,maltese,sofia,3,0,2,2,353,45,12
1537,souvrhjm,81105,spanish,sofia,19,0,0,0,353,46,18
5066,gtiodwjs,239073,spanish,sofia,19,0,2,2,353,47,18
2020,efvclqzt,122437,swedish,sofia,0,0,0,0,353,47,11
5352,lgmnyxhq,239168,swedish,sofia,0,0,2,2,353,47,11
2108,mtnepxlc,122540,austrian,vienna,21,0,0,0,354,96,15
5416,dhywusat,239188,austrian,vienna,21,0,2,2,354,96,15
1439,rnupfgqe,76408,bulgarian,vienna,1,1,0,0,354,81,4
4991,hposdkql,239049,bulgarian,vienna,1,1,3,3,354,81,4
466,procrastinators-66,56328,cypriot,vienna,8,1,0,0,354,96,7
4848,xhqpfdov,239001,cypriot,vienna,8,1,1,1,354,96,7
1443,dzapiefx,76412,danish,vienna,1,1,0,0,354,88,4
4993,elyhbxqt,239050,danish,vienna,1,1,1,1,354,88,4
1244,kealsiwh,69626,danish,vienna,18,1,0,0,354,96,12
4977,hxlksyzr,239045,danish,vienna,18,1,1,1,354,96,12
404,mldmprocrastinators-105,56305,estonian,vienna,0,1,0,0,354,83,4
4840,xjkgnpmh,238999,estonian,vienna,0,1,2,2,354,83,4
1445,ychtskqz,76414,estonian,vienna,1,1,0,0,354,83,4
4996,wmxdvqgs,239051,estonian,vienna,1,1,2,2,354,83,4
2011,kmecvtjb,121796,estonian,vienna,4,0,0,0,354,90,6
5346,pqmcnudj,239166,estonian,vienna,4,0,2,2,354,90,6
1448,lurbzcts,76417,german,vienna,1,1,0,0,354,85,4
4998,dlmbfzsk,239052,german,vienna,1,1,1,1,354,85,4
2127,gctavsxk,122562,german,vienna,3,1,0,0,354,92,5
5432,hmtwvkaf,239192,german,vienna,3,1,5,5,354,95,5
448,procrastinators-58,56320,hungarian,vienna,1,1,0,0,354,81,4
1450,qvrzbftx,76419,hungarian,vienna,1,1,0,0,354,81,4
5000,vkgcqtuz,239053,hungarian,vienna,1,1,1,1,354,81,4
612,badie-15,56399,hungarian,vienna,4,0,0,0,354,88,6
4871,wjaebmyx,239009,hungarian,vienna,4,0,3,3,354,88,6
1452,lhspeagk,76421,italian,vienna,1,1,0,0,354,85,4
5004,mzurckyg,239054,italian,vienna,1,1,3,3,354,87,4
2136,jvymcurs,122574,luxembourgish,vienna,5,1,0,0,354,94,6
5438,ayhqcteu,239194,luxembourgish,vienna,5,1,2,2,354,94,6
1456,yxgiuhlw,76425,maltese,vienna,1,1,0,0,354,86,4
5006,sqygbmuh,239055,maltese,vienna,1,1,1,1,354,86,4
1558,knyflezq,81126,polish,vienna,19,1,0,0,354,92,13
5080,qdtiluac,239078,polish,vienna,19,1,3,3,354,93,13
1458,kpzcgxsh,76427,portuguese,vienna,1,1,0,0,354,90,4
5008,uirsxzoa,239056,portuguese,vienna,1,1,1,1,354,90,4
1225,avatar-30,69611,slovakian,vienna,1,0,0,0,354,88,4
4969,wascxtuk,239042,slovakian,vienna,1,0,3,3,354,89,4
1460,mliaucev,76429,slovakian,vienna,1,1,0,0,354,81,4
5011,nxsatlhy,239057,slovakian,vienna,1,1,2,2,354,81,4
250,mldmprocrastinators-21,56221,slovene,vienna,8,0,0,0,354,92,7
4816,fjvpwdac,238990,slovene,vienna,8,0,2,2,354,95,7
901,mldmprocrastinators-142,56541,swedish,vienna,1,1,0,0,354,90,4
1463,kxnmoira,76432,swedish,vienna,1,1,0,0,354,90,4
5016,inlxtadk,239058,swedish,vienna,1,1,4,4,354,90,4
1524,flbekupr,81092,swedish,vienna,6,1,0,0,354,98,6
5059,torqxnav,239071,swedish,vienna,6,1,2,2,354,98,6
1741,ytvpghja,81321,austrian,vilnius,2,1,0,0,355,89,0
1768,zqusboni,81348,austrian,vilnius,2,1,0,0,355,89,0
1795,oqhkrupt,81375,austrian,vilnius,2,1,0,0,355,89,0
1822,vigoehup,81402,austrian,vilnius,2,1,0,0,355,89,0
1849,osqugnvl,81429,austrian,vilnius,2,1,0,0,355,89,0
1876,dbopwsuj,81456,austrian,vilnius,2,1,0,0,355,89,0
1903,ompebqzv,81483,austrian,vilnius,2,1,0,0,355,89,0
1930,xhvtgjwk,81510,austrian,vilnius,2,1,0,0,355,89,0
5145,kbitfjph,239100,austrian,vilnius,2,1,1,1,355,89,0
5199,syntavex,239118,austrian,vilnius,2,1,1,1,355,89,0
5280,lrcfsyba,239144,austrian,vilnius,2,1,1,1,355,89,0
5254,svtomlez,239137,austrian,vilnius,2,1,2,2,355,89,0
5228,mghviznu,239128,austrian,vilnius,2,1,3,3,355,89,0
1742,dfxtnpic,81322,belgian,vilnius,2,1,0,0,355,87,0
1769,wsyorvcq,81349,belgian,vilnius,2,1,0,0,355,87,0
1796,cnbdhtyv,81376,belgian,vilnius,2,1,0,0,355,87,0
1823,jypmvhar,81403,belgian,vilnius,2,1,0,0,355,87,0
1850,qpjuaoki,81430,belgian,vilnius,2,1,0,0,355,87,0
1877,rkwnyhzj,81457,belgian,vilnius,2,1,0,0,355,87,0
1904,meucfwdp,81484,belgian,vilnius,2,1,0,0,355,87,0
1931,ftnxzpwc,81511,belgian,vilnius,2,1,0,0,355,87,0
5173,jlpztwvu,239110,belgian,vilnius,2,1,1,1,355,87,0
5093,tdzksayb,239083,belgian,vilnius,2,1,2,2,355,87,0
5123,gpurdesf,239091,belgian,vilnius,2,1,5,5,355,87,0
1743,qbmgvapd,81323,bulgarian,vilnius,2,1,0,0,355,82,0
1770,scfhplzr,81350,bulgarian,vilnius,2,1,0,0,355,82,0
1797,gkzworhf,81377,bulgarian,vilnius,2,1,0,0,355,82,0
1824,ybshcump,81404,bulgarian,vilnius,2,1,0,0,355,82,0
1851,vjflecru,81431,bulgarian,vilnius,2,1,0,0,355,82,0
1878,qtysmrgu,81458,bulgarian,vilnius,2,1,0,0,355,82,0
1905,ixplancu,81485,bulgarian,vilnius,2,1,0,0,355,82,0
1932,ygqjisrk,81512,bulgarian,vilnius,2,1,0,0,355,82,0
5202,fhabsrpo,239119,bulgarian,vilnius,2,1,2,2,355,82,0
